name_1,name_2,one_city,us_state,user_trns_count,user_amount_mean,user_amount_median,user_amount_std,user_amount_min,user_amount_max,user_first_time,user_last_time,user_active_days,user_trns_per_day
Mary,Myers,Tiptonville,TN,609,4.227652031310186,47.28,118.75285668115552,1.01,1635.57,2019-01-01 00:22:00,2020-03-10 13:05:00,434,1.403225806451613
Mary,Pruitt,Kansas City,MO,1218,4.490170035595769,55.155,123.01427050553906,1.01,1650.57,2019-01-01 02:08:00,2020-03-10 12:43:00,434,2.806451612903226
Mary,Rodriguez,Winslow,AR,657,4.45665393270691,54.77,369.70059756319694,1.01,8749.44,2019-01-03 12:31:00,2020-03-10 15:44:00,432,1.5208333333333333
Mary,Schmidt,New York City,NY,307,4.078315035832779,43.37,82.96211356803401,1.07,770.5,2019-01-01 01:20:00,2020-03-08 10:32:00,432,0.7106481481481481
Mary,Wall,Plainfield,NJ,1888,4.471496349804923,54.07,112.66429842647469,1.03,1462.18,2019-01-01 10:59:00,2020-03-10 15:28:00,434,4.350230414746544
Mary,Williams,Burrton,KS,553,4.218046421022095,53.82,63.43114084318834,1.02,383.94,2019-01-01 07:47:00,2020-03-08 19:58:00,432,1.2800925925925926
Matthew,Huerta,Ringwood,IL,611,4.574130385809967,76.61,89.16227942096337,26.54,592.21,2019-01-01 18:24:00,2020-03-10 15:51:00,433,1.4110854503464203
Matthew,Lambert,New Holstein,WI,1534,4.053263475578885,31.884999999999998,118.14840928480623,1.03,2301.48,2019-01-01 08:14:00,2020-03-10 15:05:00,434,3.5345622119815667
Matthew,Myers,Tower Hill,IL,938,4.519760355843206,75.93,80.17641592140794,20.81,600.49,2019-01-01 10:06:00,2020-03-10 02:53:00,433,2.1662817551963047
Matthew,Russell,June Lake,CA,920,4.215723379727604,42.900000000000006,148.41610126223915,1.02,3778.58,2019-01-01 01:22:00,2020-03-10 01:48:00,434,2.119815668202765
Matthew,Young,Indian Wells,CA,951,4.187812080514401,47.43,161.99600385633198,1.0,4221.12,2019-01-01 08:34:00,2020-03-10 06:53:00,433,2.1963048498845263
Maureen,Garza,Saint Louis,MO,640,4.275306471155344,52.275000000000006,130.70596401435517,1.06,2185.23,2019-01-01 14:50:00,2020-03-10 14:35:00,433,1.4780600461893765
Mckenzie,Brooks,Paris,MS,309,4.286054221078048,41.87,119.96441054042626,1.1,1035.24,2019-01-01 13:55:00,2020-03-08 20:39:00,432,0.7152777777777778
Megan,Bernard,Barneveld,NY,1264,4.047920583767734,35.8,96.64864906032757,1.02,1344.06,2019-01-01 15:48:00,2020-03-10 15:58:00,434,2.912442396313364
Megan,Fernandez,Woods Cross,UT,316,4.544528870994352,46.035,157.8534442392809,1.04,1543.07,2019-01-01 21:15:00,2020-03-10 12:05:00,433,0.7297921478060047
Megan,Murphy,Holstein,NE,1274,4.1208757918757195,37.92,98.16088190831925,1.01,1602.33,2019-01-01 01:23:00,2020-03-10 12:26:00,434,2.935483870967742
Melanie,Jimenez,Camden,NY,625,4.266381412265497,48.81,163.40346721956482,1.01,2978.7,2019-01-01 01:47:00,2020-03-10 11:40:00,434,1.4400921658986174
Melinda,Gutierrez,Eureka,IL,951,4.109419461987764,46.33,107.01886492959119,1.03,1843.95,2019-01-01 02:41:00,2020-03-10 09:45:00,434,2.1912442396313363
Melissa,Aguilar,Clarksville,TN,617,4.529013663927369,54.99,135.25588712650546,1.05,1569.23,2019-01-01 00:06:00,2020-03-10 14:29:00,434,1.4216589861751152
Melissa,Brown,Washington,DC,950,4.486781308952138,59.035,111.71501153215948,1.03,1312.96,2019-01-01 06:17:00,2020-03-10 15:55:00,434,2.1889400921658986
Melissa,Flores,Huntington Beach,CA,310,4.577035842916236,50.935,171.93195269962894,1.14,1720.93,2019-01-02 22:35:00,2020-03-09 18:46:00,431,0.7192575406032483
Melissa,Krause,Fordoche,LA,1246,4.116718786493621,41.245000000000005,100.99724419648317,1.04,1946.21,2019-01-01 06:38:00,2020-03-10 07:21:00,434,2.870967741935484
Melissa,Mcclure,Manville,WY,1212,4.138147982459933,37.715,203.13799263424403,1.06,4604.19,2019-01-01 04:32:00,2020-03-10 15:52:00,434,2.792626728110599
Melissa,Meza,Loxahatchee,FL,949,4.456952520777065,54.54,108.37625651145207,1.0,1237.93,2019-01-01 01:14:00,2020-03-10 05:07:00,434,2.186635944700461
Melissa,Phillips,Meadville,MS,308,4.223332980694052,40.585,189.0193015477484,1.09,3126.03,2019-01-01 01:31:00,2020-03-06 01:53:00,430,0.7162790697674418
Melissa,Rodriguez,Jordanville,NY,645,4.044495077480778,37.34,111.29877934586193,1.05,1804.89,2019-01-02 02:18:00,2020-03-10 16:02:00,433,1.489607390300231
Melody,Thompson,Mound City,MO,1227,4.166993569023733,42.13,118.57346240389964,1.04,2895.8,2019-01-01 03:01:00,2020-03-10 05:50:00,434,2.827188940092166
Melvin,Wright,Alton,IA,588,4.2986115199235915,55.68,78.25079235029246,1.4,779.51,2019-01-03 08:12:00,2020-03-09 19:17:00,431,1.3642691415313226
Meredith,Ayala,Cascade Locks,OR,1235,4.160793453795803,41.02,96.21433573187045,1.01,1209.7,2019-01-01 15:03:00,2020-03-10 06:12:00,433,2.852193995381062
Meredith,Campbell,Hedrick,IA,601,4.327133735224547,54.36,101.0294882299662,1.01,1006.38,2019-01-02 20:30:00,2020-03-09 18:32:00,431,1.394431554524362
Michael,Fisher,East Troy,WI,644,4.063130817301481,40.004999999999995,93.93844911571784,1.03,1047.13,2019-01-01 15:44:00,2020-03-10 15:04:00,433,1.48729792147806
Michael,Flores,Saxon,WI,1264,4.5443181945751485,75.49000000000001,86.75530201966545,7.72,836.07,2019-01-01 15:03:00,2020-03-10 11:28:00,433,2.9191685912240186
Michael,Francis,Belgrade,MT,1195,4.122156568820815,38.73,177.08529504744345,1.01,3683.54,2019-01-01 15:35:00,2020-03-10 15:55:00,434,2.7534562211981566
Michael,Garner,South Richmond Hill,NY,293,4.30038384920797,50.85,114.40019882349466,1.22,990.48,2019-01-01 14:09:00,2020-03-10 07:29:00,433,0.6766743648960739
Michael,Gross,Fulton,OH,1157,4.307588859454184,55.61,85.07659012635261,1.03,1239.22,2019-01-01 03:09:00,2020-03-10 15:07:00,434,2.665898617511521
Michael,Jackson,Pea Ridge,AR,313,4.193765749697809,49.06,95.60693909191522,1.14,1289.95,2019-01-08 02:23:00,2020-03-10 13:41:00,427,0.7330210772833724
Michael,Johnson,Norwalk,CA,1541,4.139432590276949,37.79,142.2470213142804,1.02,2979.65,2019-01-01 17:05:00,2020-03-10 13:23:00,433,3.558891454965358
Michael,Jones,Amsterdam,OH,636,4.325564634774228,42.150000000000006,133.56170805635162,1.03,1268.18,2019-01-01 03:35:00,2020-03-10 12:08:00,434,1.4654377880184333
Michael,Lee,Shelter Island,NY,926,4.542631909247509,75.225,93.18581173841585,7.96,1061.31,2019-01-01 06:56:00,2020-03-09 13:38:00,433,2.138568129330254
Michael,Olson,Luray,MO,942,4.1023116787247655,40.39,92.15196752772451,1.01,1463.37,2019-01-01 13:35:00,2020-03-10 12:01:00,433,2.1755196304849886
Michael,Orozco,Alder,MT,615,4.669147879159347,76.4,123.88560494837766,11.16,1118.58,2019-01-01 10:38:00,2020-03-10 14:39:00,434,1.4170506912442395
Michael,Rivera,Granbury,TX,9,6.480252447610724,860.53,466.9847942950368,9.07,1160.47,2019-04-14 19:23:00,2019-04-15 23:38:00,1,9.0
Michael,Rodriguez,Cross Plains,TX,622,4.14995290369956,40.4,96.71195656240573,1.02,942.33,2019-01-01 09:53:00,2020-03-10 15:06:00,434,1.433179723502304
Michael,Rowe,Melbourne,FL,626,4.17997326117566,48.364999999999995,116.66296375422007,1.03,1408.74,2019-01-05 07:04:00,2020-03-09 17:47:00,429,1.4592074592074593
Michael,Vargas,Desdemona,TX,312,4.526350341423704,78.37,73.09536764151925,25.42,563.38,2019-01-01 07:32:00,2020-03-10 06:41:00,433,0.7205542725173211
Michael,Williams,Great Mills,MD,953,4.0850231835894775,33.61,169.8674448092113,1.03,3593.31,2019-01-01 05:05:00,2020-03-10 10:48:00,434,2.195852534562212
Micheal,Hernandez,Christine,ND,676,4.491513517906535,75.07,78.09880890169777,19.91,834.38,2019-01-01 10:37:00,2020-03-09 13:18:00,433,1.5612009237875288
Micheal,Walters,Hovland,MN,586,4.407874203120895,56.379999999999995,128.32364439493423,1.03,1292.21,2019-01-01 13:25:00,2020-03-10 14:31:00,434,1.3502304147465438
Michele,Patrick,Spirit Lake,ID,303,4.079462646625617,39.68,85.57173672825016,1.08,842.27,2019-01-07 05:53:00,2020-03-10 14:17:00,428,0.7079439252336449
Michelle,Anderson,Albany,NY,636,4.252298870592447,50.365,123.97993248291745,1.04,1791.08,2019-01-01 19:53:00,2020-03-10 05:55:00,433,1.4688221709006928
Michelle,Beck,Minneapolis,MN,305,4.144095492914662,46.91,79.7333457491868,1.09,910.31,2019-01-05 06:15:00,2020-03-09 11:22:00,429,0.710955710955711
Michelle,Gregory,Edisto Island,SC,1739,4.296405085508253,55.78,78.90680932917391,1.04,1334.07,2019-01-01 04:39:00,2020-03-10 13:36:00,434,4.006912442396313
Michelle,Johnston,Roma,TX,1850,4.474008554688452,51.959999999999994,115.98009129277854,1.03,1461.89,2019-01-01 05:01:00,2020-03-10 03:30:00,433,4.272517321016166
Michelle,Juarez,San Jose,CA,320,4.418117831596558,48.785,165.14571145195026,1.05,1739.03,2019-01-01 00:46:00,2020-03-10 13:43:00,434,0.7373271889400922
Michelle,Rodriguez,Ruidoso,NM,950,3.799157673808873,20.89,140.04163202812785,1.0,3440.42,2019-01-02 02:58:00,2020-03-10 13:52:00,433,2.1939953810623556
Michelle,Russell,Hawley,MN,930,4.37538730430722,47.515,426.8340790424594,1.06,12787.51,2019-01-01 16:14:00,2020-03-10 12:26:00,433,2.147806004618938
Michelle,Woods,Munith,MI,875,4.431501462366927,56.07,92.58359581129903,1.02,853.47,2019-01-01 17:07:00,2020-03-10 15:15:00,433,2.020785219399538
Mike,Tran,Linthicum Heights,MD,329,4.3798182709811035,46.81,189.50469249378688,1.07,2665.05,2019-01-04 20:18:00,2020-03-09 05:55:00,429,0.7668997668997669
Misty,Hart,San Antonio,TX,6,5.320054396190823,275.2,150.59861496707066,10.76,332.35,2019-01-02 01:47:00,2019-01-03 23:44:00,1,6.0
Misty,Rivera,Catawba,VA,1233,4.1079332172094984,36.55,91.70127191887416,1.0,1040.85,2019-01-01 13:11:00,2020-03-10 12:23:00,433,2.8475750577367207
Molly,Marshall,Crouse,NC,6,6.218696396597464,522.9749999999999,457.89891030299106,10.57,1006.51,2019-01-29 01:29:00,2019-01-30 01:41:00,1,6.0
Monica,Cohen,Uledi,PA,1884,4.032039638166569,34.845,135.6462936824245,1.0,4304.22,2019-01-01 00:50:00,2020-03-10 14:09:00,434,4.341013824884793
Monica,Lane,East Andover,ME,948,4.097709148811753,37.345,88.94424949253904,1.04,1125.96,2019-01-01 12:40:00,2020-03-10 09:43:00,433,2.189376443418014
Monica,Tucker,Smiths Grove,KY,1549,3.9281837733083522,26.78,119.02426831798229,1.01,2418.1,2019-01-01 01:47:00,2020-03-10 15:59:00,434,3.5691244239631335
Monica,West,Hurley,SD,619,4.216758276578406,35.78,296.9821820085259,1.09,6993.63,2019-01-01 21:12:00,2020-03-10 14:18:00,433,1.4295612009237875
Monique,Fox,Paxton,MA,320,4.425352117849691,51.055,179.6656126730805,1.03,2312.21,2019-01-02 02:04:00,2020-03-10 15:46:00,433,0.7390300230946882
Monique,Martin,Ratcliff,TX,1271,4.0672556668596105,38.14,83.59806003183401,1.01,1219.69,2019-01-01 05:45:00,2020-03-10 13:34:00,434,2.9285714285714284
Monique,Robinson,Laguna Hills,CA,947,4.308848576860052,44.86,173.82547316544427,1.03,3773.3,2019-01-01 05:07:00,2020-03-10 08:02:00,434,2.1820276497695854
Morgan,Murray,Blairstown,MO,933,4.361655895872144,42.2,346.9696658164674,1.01,9455.15,2019-01-01 05:02:00,2020-03-10 12:44:00,434,2.1497695852534564
Morgan,Smith,Grover,NC,1583,4.489321861588017,53.71,124.1836493148616,1.02,1978.05,2019-01-01 11:39:00,2020-03-10 12:53:00,434,3.6474654377880182
Nancy,Roach,Yellowstone National Park,WY,307,4.265474061150918,39.19,142.6380634093787,1.03,1245.75,2019-01-07 23:38:00,2020-03-09 13:01:00,426,0.7206572769953051
Natalie,Watson,Los Angeles,CA,316,4.420410976988373,52.144999999999996,179.8031158648919,1.02,1919.24,2019-01-05 18:29:00,2020-03-10 09:21:00,429,0.7365967365967366
Natasha,Mclaughlin,Napa,CA,1288,4.549478379748437,54.1,155.67370997265132,1.03,2399.45,2019-01-01 15:59:00,2020-03-10 15:16:00,433,2.97459584295612
Nathan,Byrd,Red Cliff,CO,314,4.718579907593003,77.38,138.2724657783864,8.65,1206.13,2019-01-01 20:04:00,2020-03-10 00:06:00,433,0.7251732101616628
Nathan,Martinez,Oconto Falls,WI,1243,4.150578761079155,38.71,195.09453333405932,1.02,5752.54,2019-01-02 18:40:00,2020-03-10 15:29:00,432,2.877314814814815
Nathan,Massey,Falmouth,MI,1204,4.1579563147565715,38.91,104.04743671328436,1.03,1282.73,2019-01-01 09:49:00,2020-03-10 15:32:00,434,2.774193548387097
Nathan,Mayer,Schaumburg,IL,595,4.160205999936342,48.85,116.21098053983125,1.02,2252.51,2019-01-01 21:44:00,2020-03-10 15:00:00,433,1.374133949191686
Nathan,Mendoza,Espanola,NM,1591,3.983905408649038,36.99,91.93259878310892,1.01,1570.52,2019-01-01 15:41:00,2020-03-10 13:51:00,433,3.674364896073903
Nathan,Stewart,West Long Branch,NJ,295,4.304803254045011,52.85,162.14968436998095,1.06,2166.63,2019-01-04 14:39:00,2020-03-10 01:24:00,430,0.686046511627907
Nathan,Thomas,Carlisle,IN,616,4.139387764764661,48.195,86.23500485335325,1.04,1115.67,2019-01-01 00:10:00,2020-03-09 21:04:00,433,1.4226327944572748
Nicholas,Mcmahon,Heiskell,TN,1248,4.040526293519442,35.935,109.80225587559131,1.02,1764.26,2019-01-01 22:01:00,2020-03-10 15:26:00,433,2.8822170900692843
Nicholas,Osborne,Claremont,CA,315,4.361811374637473,49.86,139.45619191359395,1.02,1109.64,2019-01-01 18:18:00,2020-03-09 02:42:00,432,0.7291666666666666
Nicholas,Thornton,Halma,MN,659,4.3391747693333205,40.87,299.42369981130423,1.01,7272.11,2019-01-04 20:29:00,2020-03-10 13:47:00,430,1.5325581395348837
Nicholas,Tran,Belmont,NH,601,4.344813190134147,51.8,264.9693473166439,1.01,6161.76,2019-01-01 15:45:00,2020-03-10 08:25:00,433,1.3879907621247114
Olivia,Stephenson,Lowville,NY,939,4.439093849526315,48.7,125.82876457541981,1.02,1827.48,2019-01-03 19:34:00,2020-03-10 14:57:00,431,2.1786542923433876
Omar,Gay,West Hartford,VT,1225,4.538015129058114,75.38,83.34598392714983,25.08,636.21,2019-01-01 15:32:00,2020-03-10 09:36:00,433,2.8290993071593533
Pamela,Curtis,Mill Creek,PA,915,4.036009757573627,36.14,91.30930748188182,1.01,1098.6,2019-01-01 03:55:00,2020-03-09 23:45:00,433,2.113163972286374
Pamela,Lewis,Clifton,SC,622,4.006076915602568,27.424999999999997,118.17920350862468,1.0,2050.79,2019-01-02 20:25:00,2020-03-10 12:18:00,432,1.4398148148148149
Pamela,Matthews,Llano,NM,631,4.042209586948788,37.59,76.69952225863466,1.02,763.92,2019-01-01 03:15:00,2020-03-10 13:35:00,434,1.4539170506912442
Patricia,Gonzalez,Stephensport,KY,958,4.121461377327053,38.405,94.67059203538727,1.04,1143.64,2019-01-01 23:40:00,2020-03-10 10:14:00,433,2.212471131639723
Patricia,Leach,Kingsport,TN,615,4.520317718560379,54.44,130.3995636517335,1.01,1868.33,2019-01-01 16:16:00,2020-03-09 22:30:00,433,1.420323325635104
Patricia,Mendoza,Mendon,UT,593,4.109335623661063,33.83,107.39376052886125,1.0,1288.1,2019-01-01 06:15:00,2020-03-08 01:39:00,431,1.3758700696055683
Patricia,Rodriguez,Warren,OH,596,4.2571050033813265,45.76,119.14441365966364,1.05,1062.15,2019-01-01 05:26:00,2020-03-10 03:29:00,433,1.3764434180138567
Patricia,Russell,Moscow,IA,306,4.362486889487839,44.585,150.16169685674944,1.03,1154.83,2019-01-03 22:45:00,2020-03-10 00:05:00,431,0.7099767981438515
Patrick,Massey,North Haverhill,NH,307,4.191646637055453,41.86,105.80294409642063,1.01,1327.43,2019-01-02 07:45:00,2020-03-09 22:30:00,432,0.7106481481481481
Patrick,Torres,Oxford,MI,940,4.376590743333971,47.825,211.82300123417573,1.01,4682.99,2019-01-01 02:38:00,2020-03-10 14:55:00,434,2.165898617511521
Patrick,Vaughan,Parsonsfield,ME,1291,4.144766924915475,39.04,107.32194114749312,1.01,1095.21,2019-01-01 11:47:00,2020-03-10 12:28:00,434,2.974654377880184
Paul,Wade,Ferney,SD,322,4.574132274876195,75.21000000000001,92.0602430222697,22.12,619.14,2019-01-01 15:13:00,2020-03-08 20:03:00,432,0.7453703703703703
Paula,Estrada,Spencer,SD,1534,4.050504041630233,36.584999999999994,104.17104599889544,1.01,1852.69,2019-01-01 18:18:00,2020-03-10 08:22:00,433,3.5427251732101617
Peggy,Berry,Vancouver,WA,299,4.504508017500693,50.92,122.69892490458642,1.02,1067.73,2019-01-05 22:57:00,2020-03-09 23:43:00,429,0.696969696969697
Peter,Caldwell,Oaks,PA,950,4.553224933969989,76.60499999999999,84.12470993981887,25.2,679.22,2019-01-01 08:14:00,2020-03-10 05:28:00,433,2.1939953810623556
Peter,Edwards,Allentown,GA,283,4.052297337633808,36.79,64.91753810776707,1.08,497.19,2019-01-02 05:10:00,2020-03-10 06:35:00,433,0.6535796766743649
Philip,Hart,Montgomery,AL,602,4.225681445959262,38.625,168.3118949854739,1.01,2795.99,2019-01-01 11:31:00,2020-03-10 13:00:00,434,1.3870967741935485
Phillip,Delacruz,Iliff,CO,641,4.121919006952715,37.26,94.8809940370712,1.05,1055.47,2019-01-01 02:54:00,2020-03-09 18:40:00,433,1.4803695150115475
Phillip,Robertson,Harrodsburg,IN,1254,4.18157216826919,37.16,132.734735420747,1.04,2723.89,2019-01-01 03:16:00,2020-03-10 01:15:00,433,2.8960739030023093
Phyllis,Powell,Pleasant Hill,MO,7,4.97996987978537,113.81,136.71987102588025,7.78,310.1,2019-12-04 00:14:00,2019-12-05 02:26:00,1,7.0
Rachel,Daniels,Wetmore,MI,1887,4.228033633193753,34.82,366.89827415793764,1.01,14630.68,2019-01-01 14:02:00,2020-03-10 15:58:00,434,4.347926267281106
Rachel,Johnson,Chattanooga,TN,5,6.473720928856169,686.74,332.89016769799616,301.63,1030.21,2019-02-12 00:09:00,2019-02-13 23:39:00,1,5.0
Rachel,Lowe,Sutherland,NE,1899,4.045952831042636,33.8,121.94672147311555,1.03,3176.51,2019-01-01 13:43:00,2020-03-10 14:26:00,434,4.375576036866359
Rachel,Terrell,North East,PA,9,6.823749078891371,1031.24,375.30301191540923,12.3,1289.07,2019-12-20 20:34:00,2019-12-21 23:52:00,1,9.0
Rachel,Villarreal,University,MS,947,4.1699550757346575,25.6,310.168805830169,1.0,8642.55,2019-01-01 05:30:00,2020-03-09 23:32:00,433,2.187066974595843
Randall,Burgess,Norman Park,GA,904,4.202002602477039,23.604999999999997,355.5149701297804,1.02,9754.72,2019-01-01 21:35:00,2020-03-10 13:29:00,433,2.087759815242494
Randall,Dillon,Dallas,TX,327,3.9311958247949197,42.68,46.968589812442076,1.05,274.12,2019-01-01 12:44:00,2020-03-09 13:11:00,433,0.7551963048498845
Randy,Murphy,Ballwin,MO,927,4.012104758533425,24.42,324.2403914826002,1.01,9555.26,2019-01-01 03:24:00,2020-03-10 13:31:00,434,2.1359447004608296
Randy,Wood,Port Richey,FL,644,4.163420280518706,32.400000000000006,162.66488709786546,1.02,2570.75,2019-01-04 19:11:00,2020-03-10 12:38:00,430,1.4976744186046511
Raymond,Lloyd,Paint Rock,AL,896,4.095808891354403,37.135,110.0493720593531,1.07,2475.28,2019-01-02 13:56:00,2020-03-10 15:58:00,433,2.069284064665127
Rebecca,Butler,Winger,MN,1255,4.10811138179291,42.27,79.7037410901513,1.0,1159.03,2019-01-01 06:55:00,2020-03-10 08:49:00,434,2.891705069124424
Rebecca,Conley,Tomahawk,WI,924,3.88139419370114,23.875,112.76038144829641,1.0,2609.97,2019-01-02 00:52:00,2020-03-10 13:26:00,433,2.1339491916859123
Rebecca,Erickson,Wilmington,NC,1876,4.515018702784603,52.94,137.489793913612,1.02,2808.95,2019-01-01 07:23:00,2020-03-10 07:58:00,434,4.32258064516129
Rebecca,Farley,Downsville,NY,654,4.138167797745083,35.7,116.28626914925945,1.03,1265.61,2019-01-01 15:51:00,2020-03-10 12:15:00,433,1.510392609699769
Rebecca,Obrien,Juliette,GA,954,4.452067506781354,53.715,106.782441397189,1.02,1501.76,2019-01-02 10:29:00,2020-03-10 14:46:00,433,2.203233256351039
Regina,Johnston,Westhampton Beach,NY,608,4.536733022378942,49.795,144.29451556234224,1.05,1533.22,2019-01-01 01:19:00,2020-03-10 07:15:00,434,1.400921658986175
Renee,Parrish,Mountain Park,OK,1275,3.9668756519173947,33.6,87.48232273770131,1.0,1543.63,2019-01-01 05:58:00,2020-03-10 08:50:00,434,2.9377880184331797
Renee,Walls,Veedersburg,IN,601,4.3208280649029565,49.56,269.66286674536394,1.03,5697.9,2019-01-05 02:38:00,2020-03-10 11:25:00,430,1.3976744186046512
Richard,Barnes,De Lancey,NY,273,4.450832309153387,48.94,155.47785715662172,1.0,1288.29,2019-01-01 14:52:00,2020-03-10 12:53:00,433,0.6304849884526559
Richard,Brown,Heidelberg,MS,624,4.141265611942563,32.535,242.1777013142695,1.0,5591.35,2019-01-01 04:21:00,2020-03-10 05:00:00,434,1.4377880184331797
Richard,Carter,Minneapolis,MN,596,4.099919874910971,33.185,131.99986246349908,1.04,1835.53,2019-01-01 05:38:00,2020-03-10 01:01:00,433,1.3764434180138567
Richard,Marshall,Greenbush,VA,334,4.327156987420889,41.650000000000006,291.4329995228267,1.05,5153.81,2019-01-01 13:04:00,2020-03-08 11:59:00,431,0.7749419953596288
Richard,Moore,Clinton,IN,9,6.548379866661833,885.72,402.23013095048515,11.93,1112.81,2019-03-14 01:38:00,2019-03-15 23:31:00,1,9.0
Richard,Vance,Zavalla,TX,977,4.228825797871047,36.11,245.75153905041068,1.01,5207.16,2019-01-02 21:49:00,2020-03-09 17:40:00,431,2.2668213457076565
Richard,Waters,Waukesha,WI,623,4.1398750690470285,42.83,104.88170624921679,1.04,1827.89,2019-01-01 00:18:00,2020-03-10 15:23:00,434,1.435483870967742
Rick,Martinez,Deadwood,SD,937,4.143379313712627,39.79,99.32295977856245,1.01,1095.23,2019-01-01 02:56:00,2020-03-10 11:34:00,434,2.1589861751152073
Ricky,Dunn,Detroit,MI,305,4.071401402053617,38.94,125.27813808239362,1.0,1703.76,2019-01-01 11:16:00,2020-03-09 17:53:00,433,0.7043879907621247
Rita,Myers,Tampa,FL,616,4.157127027379273,44.07,96.12892969858778,1.02,1007.24,2019-01-01 06:08:00,2020-03-10 10:49:00,434,1.4193548387096775
Robert,Andrade,Remer,MN,320,4.547412622105362,77.155,77.82963534003618,28.11,570.93,2019-01-02 06:26:00,2020-03-09 20:25:00,432,0.7407407407407407
Robert,Ashley,Port Costa,CA,1201,4.083713172412386,36.19,104.53340092816512,1.01,2690.04,2019-01-02 18:25:00,2020-03-10 15:13:00,432,2.7800925925925926
Robert,Drake,Burbank,OK,977,4.141378542711717,35.93,109.9184028041383,1.02,1623.68,2019-01-01 08:14:00,2020-03-10 15:43:00,434,2.251152073732719
Robert,Evans,Sachse,TX,1569,4.140256753676859,37.42,205.691028574594,1.0,6136.65,2019-01-01 13:25:00,2020-03-10 14:59:00,434,3.6152073732718892
Robert,Flores,Greenview,CA,953,4.254307131525736,40.65,207.32426311811727,1.01,5386.67,2019-01-01 03:12:00,2020-03-10 05:07:00,434,2.195852534562212
Robert,Goodman,Orr,MN,614,4.632237667612065,77.095,113.05491629191043,9.13,948.33,2019-01-01 18:18:00,2020-03-10 02:32:00,433,1.418013856812933
Robert,Hall,Glade Spring,VA,616,4.017736380901547,35.99,87.6480721197852,1.05,975.72,2019-01-01 10:15:00,2020-03-10 04:35:00,433,1.4226327944572748
Robert,Haynes,Johns Island,SC,1587,3.869826537030647,25.53,100.26237601199819,1.01,1804.97,2019-01-01 02:20:00,2020-03-10 12:28:00,434,3.6566820276497696
Robert,Holland,Milner,GA,600,4.275301067386496,50.275000000000006,119.37611098167105,1.01,1137.33,2019-01-01 17:36:00,2020-03-10 09:53:00,433,1.3856812933025404
Robert,James,Newport,ME,323,4.0147064424544805,20.86,129.0854535774673,1.02,1166.23,2019-01-01 11:43:00,2020-03-09 19:48:00,433,0.745958429561201
Robert,James,Tamaroa,IL,614,4.1168401708615185,45.32,83.35463454665712,1.01,1003.41,2019-01-01 05:05:00,2020-03-09 18:31:00,433,1.418013856812933
Robert,Jordan,Arcadia,OH,304,4.20245573214894,38.87,115.28228381368149,1.1,1148.19,2019-01-03 03:11:00,2020-03-10 07:18:00,432,0.7037037037037037
Robert,Le,Houston,TX,10,6.4527238055383425,850.28,421.76416160904165,11.08,1061.7,2019-10-19 22:00:00,2019-10-20 22:54:00,1,10.0
Robert,Long,Lonetree,WY,652,4.668180555817853,76.49000000000001,130.89553967623092,20.99,1101.74,2019-01-01 02:12:00,2020-03-06 04:56:00,430,1.5162790697674418
Robert,Martinez,Pueblo,CO,654,4.096665516061178,33.655,115.77348126199273,1.02,1218.38,2019-01-02 09:57:00,2020-03-10 07:52:00,432,1.5138888888888888
Robert,Nguyen,Ruth,NV,914,4.148984347865812,38.349999999999994,123.68854023999633,1.05,2551.98,2019-01-01 01:10:00,2020-03-10 05:59:00,434,2.1059907834101383
Robert,Sanchez,Parkers Lake,KY,624,4.268607111907948,41.015,121.77725583750217,1.01,1055.17,2019-01-01 06:14:00,2020-03-10 02:50:00,433,1.4411085450346421
Robert,Velazquez,Parker,CO,318,4.25389974882358,39.849999999999994,156.0368983637591,1.1,2091.25,2019-01-01 10:50:00,2020-03-10 07:46:00,433,0.7344110854503464
Robert,Williams,Bay City,MI,297,4.341802455253727,39.19,257.4498686819618,1.01,4090.62,2019-01-01 05:36:00,2020-03-01 15:34:00,425,0.6988235294117647
Roberta,Mccarthy,Plymouth,CT,1209,4.070222620101691,35.07,139.10519274280617,1.02,3465.92,2019-01-01 15:39:00,2020-03-10 15:08:00,433,2.792147806004619
Robin,Davis,Dallas,TX,10,6.845249889630723,968.76,234.964252969113,311.58,1124.34,2019-12-15 00:23:00,2019-12-16 23:29:00,1,10.0
Robin,Smith,Coleman,TX,953,4.120411774537423,47.96,69.87132335503524,1.02,760.16,2019-01-01 05:56:00,2020-03-10 12:49:00,434,2.195852534562212
Ronald,Carson,Harrington Park,NJ,925,4.264716629013059,49.79,119.34168786840384,1.0,1906.96,2019-01-01 12:30:00,2020-03-10 07:21:00,433,2.136258660508083
Ronald,White,Beaverdam,OH,632,4.650901124560764,77.725,113.1083144899588,20.19,1089.82,2019-01-03 17:51:00,2020-03-10 09:36:00,431,1.4663573085846868
Ruth,Fuller,Darien,GA,922,4.166141284252196,47.2,105.60734579504162,1.0,1388.58,2019-01-01 15:38:00,2020-03-10 09:51:00,433,2.1293302540415704
Ryan,Anderson,Waukau,WI,6,6.363510745670701,546.36,425.8972354453595,10.02,1075.29,2019-01-24 03:28:00,2019-01-25 23:42:00,1,6.0
Ryan,Arnold,Prairie Creek,IN,330,3.9812770953198515,34.595,80.71414933397372,1.08,889.93,2019-01-02 08:23:00,2020-03-08 20:14:00,431,0.765661252900232
